n,e_total,temperature,e_pot,e_kin
5083,-17742.254715694100014,767.861394727322136,-18246.761593332365010,504.506877638259084
5083,-17735.677170252445649,770.835015105424759,-18242.137801449029212,506.460631196570432
5083,-17729.099886966367194,776.847512923651948,-18239.510901033994742,510.411014067632209
5083,-17722.522645283617749,775.872109934570290,-18232.292791715735802,509.770146432093156
5083,-17715.945557359576924,784.328750626899591,-18231.271958371358778,515.326401011751159
5083,-17709.368120668677875,781.880639822329726,-18223.086042928116512,513.717922259456145
5083,-17702.791055116169446,785.243885368921838,-18218.718725803024427,515.927670686833721
5083,-17696.213980037035071,791.929852219185364,-18216.534521993078670,520.320541956026091
5083,-17689.637072995905328,797.650483874730298,-18213.716233414121234,524.079160418257629
5083,-17683.060138089778775,801.037565146684869,-18209.364707688080671,526.304569598293028
5083,-17676.482772048839252,802.598162739531631,-18203.812698859012016,527.329926810184247
5083,-17669.905400335021113,797.774168294035121,-18194.065824951001559,524.160424615967713
5083,-17663.327983046896406,800.228940484259738,-18189.101263135908084,525.773280088985871
5083,-17656.751202958133945,805.924028086372232,-18186.266318336369295,529.515115378201244
5083,-17650.174156739223690,814.808182485742577,-18185.526415418604302,535.352258679401302
5083,-17643.596885751499940,808.330442617381095,-18174.693084238842857,531.096198487313586
5083,-17637.019997958748718,814.430263873079298,-18172.123953310801880,535.103955352022467
5083,-17630.442871457402362,820.571143343074141,-18169.581560094116867,539.138688636746110
5083,-17623.865309011889622,825.058742916055394,-18165.952478799303208,542.087169787383345
5083,-17617.288029439136153,823.163974153668846,-18158.130282007470669,540.842252568309618
5083,-17610.711143100503250,830.859340303626141,-18156.609471121071692,545.898328020542408
5083,-17604.134012184022140,832.408332048395096,-18151.050072042620741,546.916059858614517
5083,-17597.556805768261256,840.713974298501398,-18149.929909915281314,552.373104147017443
5083,-17590.979941210174729,840.153033301455935,-18142.984491093462566,552.004549883315576
5083,-17584.402742049067456,846.223521498802711,-18140.395776139535883,555.993034090508786
5083,-17577.825104003626620,839.726676597172514,-18129.549525349240866,551.724421345645169
5083,-17571.248246600367565,842.143598547757051,-18124.560654730044917,553.312408129664163
5083,-17564.671706694138265,846.155606423619588,-18120.620118639613793,555.948411945470411
5083,-17558.094255819934915,852.572694386774515,-18118.258877922671672,560.164622102736303
5083,-17551.516431423264294,851.212079117319490,-18110.787090414964041,559.270658991720325
5083,-17544.939845012577280,853.354456111182799,-18105.618106906742469,560.678261894169736
5083,-17538.362674332845927,854.083214556182270,-18099.519751349347644,561.157077016487506
5083,-17531.785129080271872,856.229034343548051,-18094.352071012912347,562.566941932644568
5083,-17525.208253267712280,853.193000099366373,-18085.780433948562859,560.572180680871611
5083,-17518.630571127705480,854.280603389760586,-18079.917338248160377,561.286767120447053
5083,-17512.053646469998057,857.191465618108964,-18075.252933251074865,563.199286781083060
5083,-17505.475926326169429,851.486839372404575,-18064.927110656626610,559.451184330465139
5083,-17498.898915317589854,853.599576648976040,-18059.738228409336443,560.839313091710778
5083,-17492.321676048268273,851.890084475727804,-18052.037803934170370,559.716127885898686
5083,-17485.744428287842311,855.915872979207393,-18048.105614255644468,562.361185967826032
5083,-17479.167087863152119,852.284197550163299,-18039.142159300554340,559.975071437410747
5083,-17472.590162600718031,848.528745414450782,-18030.097794674544275,557.507632073851710
5083,-17466.013333980343305,848.413307785735583,-18023.445120233536727,557.431786253205928
5083,-17459.436278913988644,854.401792373102353,-18020.802670659413707,561.366391745424039
5083,-17452.859055410557630,859.935629665809756,-18017.861336384234164,565.002280973706547
5083,-17446.281756268879690,861.979273826254598,-18012.626769852198777,566.345013583353193
5083,-17439.704905463455361,858.815713857623678,-18003.971369750051963,564.266464286625933
5083,-17433.127733754852670,865.465454133799540,-18001.763267416332383,568.635533661484715
5083,-17426.550575312579895,864.028952297625551,-17994.242286220240203,567.691710907706124
5083,-17419.972651778571162,864.505543890787521,-17987.977496981387958,568.004845202810884
5083,-17413.396279577089445,861.646574306475827,-17979.522700069181155,566.126420492117177
5083,-17406.819112192555622,859.276337074286971,-17971.388219094616943,564.569106902079852
5083,-17400.241108335074387,859.878643058967896,-17965.205947479738825,564.964839144643861
5083,-17393.663953642957495,857.816911869617456,-17957.274176483133488,563.610222840176561
5083,-17387.086626053533109,862.372428535587574,-17953.689953515131492,566.603327461608842
5083,-17380.509559512622218,861.223083325172297,-17946.357734328958031,565.848174816331039
5083,-17373.932072510480793,857.827809676225343,-17937.549455521049822,563.617383010518665
5083,-17367.354895761171065,852.522099417788581,-17927.486275523551740,560.131379762383176
5083,-17360.777696269935404,852.863927222733196,-17921.133666667756188,560.355970397810779
5083,-17354.200435235696204,858.209429490552793,-17918.068553368826542,563.868118133148641
5083,-17347.623471046921622,855.612780025550023,-17909.785516283474863,562.162045236524250
5083,-17341.046188419491955,849.205188770856580,-17898.998263107550883,557.952074688082462
5083,-17334.469155232065532,861.295856167783882,-17900.365143885428552,565.895988653378481
5083,-17327.891971031633148,856.786207341141107,-17890.824991544675868,562.933020513038969
5083,-17321.315231672597292,862.361800029730830,-17887.911575902162440,566.596344229556166
5083,-17314.738309446514904,862.162398561963983,-17881.203641213945957,566.465331767424459
5083,-17308.160325965603988,853.408399078804223,-17868.874029930881079,560.713703965293462
5083,-17301.583066851770127,857.146679442398863,-17864.752927835692390,563.169860983897024
5083,-17295.005857772288437,853.324963732666447,-17855.664742331049638,560.658884558753357
5083,-17288.428665980587539,855.041338935332988,-17850.215258092172007,561.786592111572759
5083,-17281.851288761157775,843.758680648939048,-17836.224851981558459,554.373563220402275
5083,-17275.273941365900100,842.175532022659240,-17828.607330701041064,553.333389335160064
5083,-17268.696968372889387,846.147882070264245,-17824.640305197521229,555.943336824595235
5083,-17262.119564220742177,847.559086830876367,-17818.990102897605539,556.870538676874958
5083,-17255.542484696154133,849.175073327995392,-17813.474772677782312,557.932287981585546
5083,-17248.964971026704006,844.557487271594141,-17803.863373023748863,554.898401997035307
5083,-17242.388121639149176,853.753999237765925,-17803.328894784252043,560.940773145103776
5083,-17235.810672865227389,850.518072092871193,-17794.625349410929630,558.814676545710995
5083,-17229.233581035899988,850.060051216882584,-17787.747324778323673,558.513743742441079
5083,-17222.656738134770421,861.905285367658962,-17788.953139186647604,566.296401051869111
5083,-17216.079678164449433,866.407261111534126,-17785.334005922031793,569.254327757575652
5083,-17209.502716497197980,868.027835914520892,-17779.821808207583672,570.319091710351927
5083,-17202.925699754461675,869.369918658710390,-17774.126578177147167,571.200878422710389
5083,-17196.348550813454494,872.797415494207257,-17769.801392596298683,573.452841782849077
5083,-17189.771452760374814,883.222670894047269,-17770.073985238024761,580.302532477642785
5083,-17183.194007613070426,875.573715546439757,-17758.470957861773059,575.276950248722187
5083,-17176.617119162703602,886.404278150899245,-17759.010058521194878,582.392939358425906
5083,-17170.040172401149903,892.748460494349843,-17756.601420841441723,586.561248440298186
5083,-17163.463231905036082,899.506700720776507,-17754.464837287847331,591.001605382811817
5083,-17156.885931408800388,897.019958908346894,-17746.253676363263367,589.367744954487762
5083,-17150.308528971254418,896.735913063277849,-17739.489647689071717,589.181118717793197
5083,-17143.731328437894263,900.011973854088978,-17735.064912707264739,591.333584269355811
5083,-17137.153955180277990,897.702336936436950,-17726.970041997861699,589.816086817594964
5083,-17130.576983791605016,906.963961759896165,-17726.478222765072132,595.901238973474278
5083,-17123.999816800198460,914.741822321789869,-17725.011332411784679,601.011515611590653
5083,-17117.422387760132551,912.842857773577180,-17717.186229401453602,599.763841641335603
5083,-17110.845477402846882,919.251875511428011,-17714.820226832798653,603.974749429973599
5083,-17104.268677425588976,921.375211174083233,-17709.638519059317332,605.369841633724263
5083,-17097.691071427667339,920.646334004577852,-17702.582019933681295,604.890948506012478
5083,-17091.114145950428792,930.674817376453234,-17702.594094591280736,611.479948640846942
5083,-17084.536694574646390,929.558910508068266,-17695.283460516468040,610.746765941767990
5083,-17077.959830023999530,929.987706091540758,-17688.988326916805818,611.028496892755356
5083,-17071.383129269415804,945.884132992970081,-17692.856032869818591,621.472903600418476
5083,-17064.805543483140355,944.998712600143790,-17685.696700584983773,620.891157101833073
5083,-17058.228296874131047,949.035955740968575,-17681.772038081911887,623.543741207806875
5083,-17051.651242143281706,950.203118797404386,-17675.961842830376554,624.310600687056194
5083,-17045.074355061988172,956.331653971294259,-17673.411578478517185,628.337223416504116
5083,-17038.497379377487960,967.419302608927410,-17674.119504773614608,635.622125396123465
5083,-17031.919863280116260,959.202684368223572,-17662.143435705835145,630.223572425721613
5083,-17025.342537143416848,967.832772329368481,-17661.236323960580194,635.893786817170280
5083,-17018.765423958404426,969.190956525552565,-17655.551576602021669,636.786152643579385
5083,-17012.188168854103424,973.534893513826091,-17651.828412225106149,639.640243370968506
5083,-17005.610980017423572,967.209105716266663,-17641.095000048768270,635.484020031362547
5083,-16999.034242375575559,987.001077093526305,-17647.522153148700454,648.487910773119552
5083,-16992.457241668649658,988.587322594666489,-17641.987361062263517,649.530119393637392
6525,-23024.195308694055711,630.969356969313139,-23556.368425797918462,532.173117103823643
6525,-23015.752047607042186,649.426811139567576,-23563.492578264442272,547.740530657415320
6525,-23007.308734836558870,656.536439046659211,-23561.045678478178161,553.736943641618836
6525,-22998.865335385766230,664.447947517066837,-23559.275015313480253,560.409679927756770
6525,-22990.422596746997442,672.175029758263690,-23557.349463915310480,566.926867168301783
6525,-22981.979892598079459,681.860198994541292,-23557.075439663796715,575.095547065696564
6525,-22973.537038321293949,685.954472483392806,-23552.085783645787160,578.548745324489346
6525,-22965.094201277552202,694.174550447840716,-23550.575937031590001,585.481735753990961
6525,-22956.651233675213007,698.907166286838901,-23546.124559346058959,589.473325670800136
6525,-22948.208051864839945,701.975341615376237,-23540.269142552086123,592.061090687236970
6525,-22939.765055476564157,704.426762946641929,-23533.893727603055595,594.128672126469837
6525,-22931.322142997996707,710.306561249586252,-23530.409963387777680,599.087820389786202
6525,-22922.879291069162718,714.249195470818336,-23525.292413900202519,602.413122831080841
6525,-22914.436142757334892,716.615443028752793,-23518.845009636570467,604.408866879246148
6525,-22905.993283093372156,719.882775780594898,-23513.157888640358578,607.164605546991197
6525,-22897.550154781358287,725.339918795592553,-23509.317432037692924,611.767277256314742
6525,-22889.107254733582522,724.181033721865106,-23499.897103410767158,610.789848677196801
6525,-22880.663887979611900,727.149967156669391,-23493.957798927080148,613.293910947449262
6525,-22872.221005390158098,734.230586639068292,-23491.486862992955139,619.265857602787605
6525,-22863.778388225877279,741.614917259410163,-23489.272348985447024,625.493960759537231
6525,-22855.335453465635510,744.717112884175435,-23483.445872690659598,628.110419225011015
6525,-22846.892564908972417,751.614325411221103,-23480.820241421166429,633.927676512236872
6525,-22838.449465639743721,753.966932523747005,-23474.361381555281696,635.911915915569466
6525,-22830.006323252222501,756.615109891562724,-23468.151768877116410,638.145445624909485
6525,-22821.563083658278629,761.557686051244104,-23463.877204247124610,642.314120588864512
6525,-22813.119807505849167,762.558322822131117,-23456.277886653944734,643.158079148135812
6525,-22804.676970680524391,767.175501603589282,-23451.729277650021686,647.052306969522192
6525,-22796.233929088153673,768.146849701101928,-23444.105491920294298,647.871562832169047
6525,-22787.790997576928930,773.006062601594522,-23439.760925008522463,651.969927431596602
6525,-22779.348106367950095,774.233971178352704,-23432.353678284627676,653.005571916696340
6525,-22770.905095505859208,778.482502440352619,-23427.493970002709830,656.588874496825838
6525,-22762.462258561885392,784.606407332605045,-23424.216166066009464,661.753907504152153
6525,-22754.019313996952405,789.195547826898633,-23419.643801228517987,665.624487231518856
6525,-22745.576266760712315,792.003193067101392,-23413.568782332611590,667.992515571875288
6525,-22737.133255902139354,794.921136764879975,-23407.586827904127858,670.453572001999760
6525,-22728.690440479502286,803.849304702789368,-23406.674221213608689,677.983780734109473
6525,-22720.246966769227583,805.611067728393323,-23399.716656304717617,679.469689535508451
6525,-22711.804089639736048,810.587378509892233,-23395.470906644270144,683.666817004563200
6525,-22703.361199283986934,816.776363854890519,-23392.247939548495197,688.886740264509967
6525,-22694.917999550718378,812.485860694737426,-23380.186037234059768,685.268037683374018
6525,-22686.475083268724120,818.489814319549851,-23376.806984482300322,690.331901213626224
6525,-22678.032229335094598,822.937764856625222,-23372.115627631617826,694.083398296476048
6525,-22669.588914310101245,822.693252832571034,-23363.466085910185939,693.877171600087763
6525,-22661.145937762932590,820.085520032918566,-23352.823691471781785,691.677753708811679
6525,-22652.704037606694328,826.910091701186161,-23350.137781741199433,697.433744134471681
6525,-22644.260696112502046,830.953346682427764,-23345.104608399891731,700.843912287405942
6525,-22635.817224133883428,827.700853686025312,-23333.917913922290609,698.100689788347836
6525,-22627.373886363566271,827.996749089753393,-23325.724140695125243,698.350254331537940
6525,-22618.930876702172100,831.273285976000807,-23320.044632666209509,701.113755964066286
6525,-22610.487664635471447,832.577103735460241,-23312.701088520825579,702.213423885372663
6525,-22602.045632712502993,837.753061180167947,-23308.624570353713352,706.578937641186030
6525,-22593.601957943719754,844.567258784514365,-23305.928136302052735,712.326178358366292
6525,-22585.159078579825291,854.618467601588691,-23305.962662485278997,720.803583905501910
6525,-22576.716032870372146,852.179421887611511,-23295.462473198265798,718.746440327877963
6525,-22568.272932666310226,852.968159319038023,-23287.684611096156004,719.411678429891140
6525,-22559.830099308510398,859.538051685381902,-23284.782966166989354,724.952866858482480
6525,-22551.387127845133364,859.232711964087912,-23276.082464619976236,724.695336774870384
6525,-22542.943867068974214,864.786053620342727,-23272.323011554817640,729.379144485829102
6525,-22534.500556968749152,853.829535784177324,-23254.638738822908635,720.138181854168920
6525,-22526.057433467984083,860.406901673989864,-23251.743107081081689,725.685673613081121
6525,-22517.614471235028759,863.101288592092715,-23245.572648685352760,727.958177450318203
6525,-22509.171715049720660,864.110954356293405,-23237.981466306362563,728.809751256609502
6525,-22500.728519614825927,868.326257216760496,-23233.093547903561557,732.365028288710846
6525,-22492.285518872926332,863.510852078969606,-23220.589130970849510,728.303612097904306
6525,-22483.842048917165812,861.356381827361020,-23210.328534498825320,726.486485581631314
6525,-22475.398622029315447,856.048886128363279,-23197.408651664332865,722.010029634994225
6525,-22466.955679451060860,861.074092882357377,-23193.204076469199208,726.248397018173250
6525,-22458.512757841799612,862.806325877463337,-23186.222157398984564,727.709399557162669
6525,-22450.069821483968553,870.741083903595836,-23184.471566502277710,734.401745018299607
6525,-22441.626744281194988,869.873067689290792,-23175.296385768077016,733.669641486866908
6525,-22433.183722614470753,871.699087313079417,-23168.393468298738298,735.209745684243671
6525,-22424.740641945336392,868.904832882141363,-23157.593653385571088,732.853011440228443
6525,-22416.297412739870197,865.073017065869294,-23145.918588363383606,729.621175623498289
6525,-22407.854225598697667,865.324264233382337,-23137.687308483338711,729.833082884638657
6525,-22399.411470392511546,869.313715063814698,-23132.609341852894431,733.197871460363672
6525,-22390.968621628093388,877.416638766022061,-23131.000673095197271,740.032051467092515
6525,-22382.526131947921385,883.582546114526508,-23127.758642196658911,745.232510248780613
6525,-22374.082288929948845,870.357293348299095,-23108.160336745124368,734.078047815145965
6525,-22365.639490556084638,876.719769554779759,-23105.083787552568538,739.444296996507092
6525,-22357.196257321960729,875.171733070802361,-23095.334907075895899,738.138649753945970
6525,-22348.753207342575479,873.429477048706644,-23085.422400921190274,736.669193578571253
6525,-22340.310297307642031,879.604619607358586,-23082.187738842603721,741.877441534987838
6525,-22331.867136226006551,875.739681354612344,-23070.484805769505328,738.617669543433067
6525,-22323.423896228876401,877.518523397034528,-23063.541879383570631,740.117983154695935
6525,-22314.980937330376037,876.213788881533105,-23053.998479352023423,739.017542021639997
6525,-22306.537718796382251,877.851089427197621,-23046.936195288781164,740.398476492384475
6525,-22298.094740051055851,874.340352251787294,-23035.532185353335080,737.437445302303672
6525,-22289.652118953512399,876.690171501170653,-23029.071452315427450,739.419333361940971
6525,-22281.208553217940789,876.830863876885815,-23020.746549553525256,739.537996335523530
6525,-22272.765865695218963,877.710685799271232,-23013.045922750141472,740.280057054893973
6525,-22264.322621247192728,873.579457062092956,-23001.118311192596593,736.795689945383060
6525,-22255.879747040282382,873.224138716997118,-22992.375753856558731,736.496006816264639
6525,-22247.436420496935170,873.645298264234270,-22984.287642327311914,736.851221830394252
6525,-22238.993312835340475,868.205032174644202,-22971.256097318080720,732.262784482697157
6525,-22230.549947235402215,868.361084461032306,-22962.944349570534541,732.394402335072300
6525,-22222.107095576440770,876.221719677016949,-22961.131326601447654,739.024231025008930
6525,-22213.664030118652590,877.868395551817002,-22954.077102968538384,740.413072849848959
6525,-22205.220733462978387,868.223306928236184,-22937.498931265596184,732.278197802655200
6525,-22196.777719520130631,865.720534158242231,-22926.945024976452260,730.167305456301506
6525,-22188.334858883950801,868.530861930183278,-22920.872455185559375,732.537596301582198
6525,-22179.892130001171608,873.812652926135570,-22916.884502350392722,736.992372349199059
6525,-22171.448921128790971,873.906509017529402,-22908.520453722700040,737.071532593931352
6525,-22163.005931408071774,866.247256021553540,-22893.617485404742183,730.611553996660177
6525,-22154.562566597574914,874.910103041031221,-22892.480551961180026,737.917985363618072
6525,-22146.119991374085657,875.779841297146731,-22884.771532676229981,738.651541302125906
6525,-22137.676684105368622,872.948995369089062,-22873.940629108357825,736.263945002978630
6525,-22129.232987910581869,871.076756773978559,-22863.917846642343648,734.684858731805093
6525,-22120.790074313663354,872.584091546922309,-22856.746251590157044,735.956177276479252
6525,-22112.347044984122476,873.245193585319043,-22848.860809928879462,736.513764944740728
6525,-22103.903950528514542,880.121314610094828,-22846.217183734108403,742.313233205630695
6525,-22095.460983721019147,879.376497671459106,-22837.146022312215791,741.685038591221883
6525,-22087.017859523675725,881.546513186959714,-22830.533135840843897,743.515276317177495
6525,-22078.574408007592865,879.436071210732052,-22820.309692202241422,741.735284194659016
6525,-22070.131842302751465,882.773526976296125,-22814.682008422070794,744.550166119333653
6525,-22061.688954439861845,889.998893122596542,-22812.333149661917560,750.644195222049689
6525,-22053.245993280717812,900.331439009907058,-22812.604879781774798,759.358886501005941
6525,-22044.802804885071964,895.620906191997619,-22800.188726763863087,755.385921878811700
6525,-22036.359680392000882,900.164397853523838,-22795.577680791506282,759.218000399491530
6525,-22027.916500794763124,899.744254739435860,-22786.780143461670377,758.863642666927035
6525,-22019.473787597198680,908.083557163734667,-22785.370977165555814,765.897189568359750
6525,-22011.030834176504868,911.156002482609892,-22779.519390162869968,768.488555986423080
6525,-22002.587820826418465,914.803727843603838,-22774.152946782891377,771.565125956512134
6525,-21994.144852275963785,915.128685970319566,-22765.984054900898627,771.839202624915174
6525,-21985.701752722816309,919.712481507540701,-22761.407027023396950,775.705274300608608
6525,-21977.259099737377255,924.831749469284205,-22757.282074665436085,780.022974928064968
6525,-21968.816248552204343,933.388048230079789,-22756.055789755788282,787.239541203605768
6525,-21960.373101410907111,936.287262455587552,-22750.057902205106075,789.684800794261491
6525,-21951.930121821311332,937.496210199733468,-22742.634575126965501,790.704453305610286
6525,-21943.487417972832191,944.782686267748886,-22740.337441802606918,796.850023829738120
6525,-21935.044110768823884,941.438078047735985,-22729.073220140075136,794.029109371253185
6525,-21926.601901953108609,951.248070515902100,-22728.904969818384416,802.303067865251251
6525,-21918.158751569451852,954.517691967781616,-22723.219488441223803,805.060736871799691
6525,-21909.714839516767825,951.370862932420209,-22712.121473145365599,802.406633628522741
6525,-21901.271768843253085,954.282106177138189,-22706.133807595822873,804.862038752524427
6525,-21892.828718816432229,962.824887531032573,-22704.895922973013512,812.067204156552179
6525,-21884.385823217089637,960.720871410900372,-22694.678454956287169,810.292631739176272
6525,-21875.942750561596768,969.628335046796678,-22693.748128579609329,817.805378017969247
6525,-21867.499805690153153,975.281378398783772,-22690.073081972157524,822.573276281999597
6525,-21859.056493896096072,970.548603139113311,-22677.638045802465058,818.581551906367167
6525,-21850.613898854746367,985.654297697971856,-22681.935918219020095,831.322019364277253
6525,-21842.171307448264997,984.562738559966306,-22672.572682374655415,830.401374926382459
6525,-21833.727990988671081,992.283756627551611,-22670.641438501166704,836.913447512566563
6525,-21825.285224889841629,991.678054353400853,-22661.687810086023092,836.402585196179189
6525,-21816.841921234023175,1000.960861819492607,-22661.073825762618071,844.231904528631162
6525,-21808.398624429490155,992.133332620918509,-22645.185201101809071,836.786576672305614
